full_entree,radical,prefixe,suffixe,type,forme,nb_variants,variants,categorie,nb_trads_fr,trads_fr,nb_trads_en,trads_en,nb_ex_fr,ex_fr,nb_ex_en,ex_en,audio,class_info,nb_conjugaisons,conjugaisons,dictionnaire
nkùɗì,kùɗì,n,,MAC,simple,1,,Verbe,1,pleurer,0,,1,ndá kùɗì à gì kùɗà. <--> On pleure au deuil.,0,,non,non,0,,mafa-francais
kùlà,kùlà,,,MAC,simple,1,,Adjectif,1,dix,0,,1,ŋ̀gà ḿménɛ̀ kùlà mán ŋgà tsá tsàvàl ɓàì <--> Nous n'avons pas communiqué depuis dix jours.,0,,non,non,0,,mafa-francais
kùlà gìɗɛ̀ stáɗ,kùlà gìɗɛ̀ stáɗ,,,MAC,simple,1,,Adjectif,1,onze,0,,1,màndàláhìgà tə́ kùlà giɗɛ̀ stáɗ <--> Mes amies sont onze.,0,,non,non,0,,mafa-francais
kùlkùl màkár,kùlkùl màkár,,,MAC,simple,1,,Adjectif,1,trente,0,,1,kì stáɗ á jé à ḿménɛ́ kùlkùl màkár <--> Un mois compte trente jours.,0,,non,non,0,,mafa-francais
kùlkùl stɛ̀w,kùlkùl stɛ̀w,,,MAC,simple,1,,Adjectif,1,vingt,0,,1,yɛ̀ à ńví kùlkùl stɛ̀w klɛ̀ŋ <--> J'ai déjà vingt ans.,0,,non,non,0,,mafa-francais
kùndúrkwɑ̀,kùndúrkwɑ̀,,,MAC,simple,1,,Nom,1,le dolo,0,,1,kùndúrkwɑ̀ ḿbútsɑ́ ɑ́ <--> Le dolo est fermenté.,0,,non,non,0,,mafa-francais
kùrì,kùrì,,,MAC,simple,1,,Nom,1,les urines,0,,1,kùrì á jìkɛ̀ à málsàkà sátá <--> Les urines sentent sur cette habit.,0,,non,non,0,,mafa-francais
kúzɑ́,kúzɑ́,,,MAC,simple,1,,Nom,1,l'herbe,0,,1,kúzɑ́ ɑ́ kúmbɑ́ ɑ́ hèshèkɛ̀ɗ <--> Il y a beaucoup d'herbes en brousse.,0,,non,non,0,,mafa-francais
nlémɛ̀,lémɛ̀,n,,MAC,simple,1,,Verbe,1,toucher,0,,1,sá lámáyé dà. <--> Vien un peut me toucher.,0,,non,non,0,,mafa-francais
lèmú,lèmú,,,MAC,simple,1,,Nom,1,le citron,0,,1,súkwí ńfúnà lèmú ɑ̀ ndùtɑ́᷇tá᷇ ɑ́zbɑ̀ì <--> Aucune chose ne dépasse le citron avec l'acidité.,0,,non,non,0,,mafa-francais
lèpɛ̀r,lèpɛ̀r,,,MAC,simple,1,,Nom,1,l' aigille,0,,1,ndó ɑ́ ɗɛ́he mɑ́lsɑ̀kɑ̀ ɑ́ lèpɛ̀r <--> On coue les habits avec l'aigille.,0,,non,non,0,,mafa-francais
lɑ́k,lɑ́k,,,MAC,simple,1,,Nom,1,la sauce,0,,1,mbrɔ́k ŋgɑ̀ ɑ́ wɑ́í nɗí lɑ́k gɔ́gɔ̀m ɑ̄ pɑ́tsnɑ̀ <--> Notre étranger souhaite manger la sauce de sésame aujourd'hui.,0,,non,non,0,,mafa-francais
nlsebérdè,lsebérdè,n,,MAC,simple,1,,Adverbe,1,glorifier,0,,1,dímɛ́sh ńlsebérdè Zhiklé. <--> Chant pour glorifier Dieu.,0,,non,non,0,,mafa-francais
lzám,lzám,,,MAC,simple,1,,Adjectif,1,cinq,0,,1,ŋgá lzám tə̀ ŋgwaì <--> Nous sommes cinq à la maison.,0,,non,non,0,,mafa-francais
lzáù,lzáù,,,MAC,simple,1,,Nom,1,la crainte,0,,1,lzáú zhíklé á ví màyà. <--> La crainte de l’Éternel rend sage.,0,,non,non,0,,mafa-francais
Lzəmbáɗ,Lzəmbáɗ,,,MAC,simple,1,,Nom,1,oreille,0,,1,lzəmbáɗ tsɛ̀w à và ndò. <--> Le corps humain compte deux oreilles.,0,,non,non,0,,mafa-francais
lzə̀mbɑ́ɗ,lzə̀mbɑ́ɗ,,,MAC,simple,1,,Nom,1,Le nom,0,,1,lzə̀mbɑ́ɗ yésò lzə̀mbɑ́ɗ bíyɑ́'ɑ̀ <--> Le nom de Jésus est un grand nom.,0,,non,non,0,,mafa-francais
nlzìndɛ̀,lzìndɛ̀,n,,MAC,simple,1,,Verbe,1,envoyer,0,,1,í wáy ńlzìndɛ̀ màndàl ŋgàyà. <--> Je veux envoyer ton ami.,0,,non,non,0,,mafa-francais
lzrɛ́w,lzrɛ́w,,,Mac,simple,1,,Nom,1,Le gombo,0,,1,ŋgɑ́ ndɑ̀ká lák lzrɛ́w tá ŋgwày. <--> Nous venons de manger la sauce gombo à la maison.,0,,non,non,0,,mafa-francais
Lzúwèɗ,Lzúwèɗ,,,MAC,simple,1,,Nom,1,La viande,0,,1,Lzúwéɗ ɓɔ́k à dzèn <--> La viande de la chèvre est délicieuse..,0,,non,non,0,,mafa-francais
a,a,,,DN,simple,1,,Pronom,2,il@@@elle,0,,5,"a mabola <--> il donne@@@sángo a múna <--> le père de l'enfant@@@ebola ndutu <--> un travail difficile@@@ŋgɔnded'a mundi <--> les jeunes filles du village@@@a sángo, óngwanɛ mba ! <--> maître, aide-moi !",0,,non,non,0,,duala-français
ā,ā,,,DL,simple,1,,Interjection,3,"refus énergitique, le mécontentement (avec hochement de la tête): non@@@être déjà@@@être déjà entrain de",0,,3,"mulēdi ā ó esukúlu <--> l'instituteur est déjà à l'école@@@nā mulēdi <--> je suis déjà instituteur@@@sángo ā tɛ nā a bole ebole, binɔ ongwanɛ mɔ <--> si le patron est déjà entrain de travailler, aidez-le",0,,non,non,0,,duala-français
aba,aba,,,DL,simple,1,,Verbe,4,partager@@@séparer@@@diviser@@@désunir,0,,1,"aba dibá <--> rompre un mariage, divorcer",0,,non,non,0,,duala-français
ába,ába,,,DL,simple,1,,Verbe,1,lamper,0,,1,bato bábi ndóngó nɛ́sɛ ni ta ó mɔnjɔ <--> ils ont lampé toute la soupe qui était dans l'assiette,0,,non,non,1,passif : ábabɛ,duala-français
aba !,aba !,,,DL,simple,1,,Interjection,3,la surprise@@@le désespoir@@@la douleur: oh !,0,,0,,0,,non,non,0,,duala-français
abanɛ,abanɛ,,,DL,simple,2,abán,Verbe,4,partager avec quelqu'un@@@distribuer@@@se séparer@@@se désunir,0,,2,"nɔŋgɔ mun mɔní, abanɛ mɔ babɔ <--> prend cet argent, partage-le entre eux@@@mɔní mwabán <--> l'argent est distribué",0,,non,non,0,,duala-français
abea,abea,,,DL,simple,1,,Locution,4,faire cadeau@@@donner à@@@faire une offrande@@@dispenser,0,,2,abea mba dín jabea <--> fais-moi ce cadeau@@@mɔní mwababɛlɛ bato <--> l'argent leur a été donné,0,,non,non,0,,duala-français
abea,abea,,,DL,simple,1,,Locution,4,faire cadeau@@@donner à@@@faire une offrande@@@dispenser,0,,2,abea mba dín jabea <--> fais-moi ce cadeau@@@mɔní mwababɛlɛ bato <--> l'argent leur a été donné,0,,non,non,0,,duala-français
abolo,abolo,,,DL,simple,1,,Nom,1,maïs moulu enveloppé dans des feuilles et cuit,0,,1,"b́íto ɓa mawɛlɛ tukwa mbasi ńai a mipɛ, kaná <--> les femmes savent préparer le mais de différentes manières, comme ~",0,,non,non,0,,duala-français
abwɛlɛ,abwɛlɛ,,,DL,simple,1,,Verbe,4,faire monter@@@élever@@@hausser@@@exalter,0,,2,abwɛlɛ dói <--> élever la voix@@@di mabwɛlɛ sesa lɔngɔ <--> nous exaltons ta louange,0,,non,non,0,,duala-français
ádubwɛ,ádubwɛ,,,DL,simple,1,,Verbe,1,se déraciner,0,,1,bwele bwádubwɛ na myaŋgá myɛ́sɛ <--> l'arbre s'est déraciner avec toutes ses racines,0,,non,non,0,,duala-français
agali,agali,,,DL,simple,2,agari,Nom,1,le tapioca,0,,1,bíto ɓa masía makwamba o greta ó búsisɛ agali <--> les femmes râpent le manioc pour en faire du tapioca,0,,non,non,0,,duala-français
ágamɛyɛdi,ágamɛyɛ,,di,DL,simple,1,,Interjection,3,prendre garde@@@être prudent@@@faire attention,0,,1,nagamanɛn jángamɛyɛ ná na si kusa lambo lá bobé <--> il faut que je fasse attention qu'on ne me fasse pas du mal,0,,non,non,0,,duala-français
ahaŋ,ahaŋ,,,BK,simple,1,,Nom,1,le pancréas,0,,0,,0,,non,non,0,,duala-français
ahaŋ,ahaŋ,,,BK,simple,1,,Nom,1,le pancréas,0,,0,,0,,non,non,0,,duala-français
ahaŋ,ahaŋ,,,BK,simple,1,,Nom,1,le pancréas,0,,0,,0,,non,non,0,,duala-français
ákanɛ,ákanɛ,,,DL,simple,1,,Verbe,4,châtrer avec quelque chose@@@dépasser quelqu'un en quelque chose@@@se surpasser@@@se surpasser l'un à l'autre,0,,3,ákanɛ mbódi diwɛndi <--> châtrer le bouc avec un couteau@@@nun moto ákanɛ nunɛ dibíɛ <--> l'un dépasse l'autre en sagesse@@@moto a mákanɛ <--> il se surpasse,0,,non,non,0,,duala-français
ákea,ákea,,,DL,simple,1,,Locution,2,châtrer pour quelqu'un@@@souhaiter du malheur à quelqu'un,0,,2,"ákedi mba sél'a mbódi <--> il m'a châtré le bouc@@@nu moto a ɓɛn mudumbu ma ɓoɓé, ákedi mba <--> cet homme a une méchante langue, il m'a souhaité un malheur",0,,non,non,0,,duala-français
ákisɛ,ákisɛ,,,DL,simple,1,,Verbe,1,faire châtrer,0,,1,na mákisɛ mɔ mbódi <--> je lui fait châtrer le bouc,0,,non,non,0,,duala-français
akub,akub,,,BK,simple,1,,Nom,1,le diaphragme,0,,0,,0,,non,non,0,,duala-français
akuri,akuri,,,DN,simple,1,,Nom,1,perle de verroterie bleue servant de parure,0,,1,akuri <--> les cauris qui ont servi de monnaie jusqu'a 19e siècle,0,,non,non,0,,duala-français
akwa,akwa,,,DN,simple,1,,Verbe,4,solliciter@@@prier@@@demander@@@mendier,0,,1,a makwa ndedi <--> il sollicite la grâce,0,,non,non,1, : akwabɛ,duala-français
ala,ala,,,DL,simple,1,,Verbe,2,aller@@@partir,0,,1,na mala ó mundi <--> je vais au village,0,,non,non,0,,duala-français
álabɛ,álabɛ,,,DL,simple,1,,Verbe,2,répondre@@@répliquer,0,,1,na malabe óńola lambo <--> je reponds concernant,0,,non,non,0,,duala-français
alanɛ,alanɛ,,,DL,simple,1,,Verbe,3,accompagner@@@conduire@@@amener,0,,1,na malanɛ wa <--> je t'accompagne,0,,non,non,0,,duala-français
álanɛ,álanɛ,,,DL,simple,2,álán,Verbe,2,s'attacher@@@se coller,0,,1,nje wálanɛno mba ó ńólo <--> pourquoi te colles-tu à moi,0,,non,non,0,,duala-français
aledi,ale,,di,DL,simple,1,,Verbe,3,se promener@@@se diriger@@@se derouler,0,,1,baledi la mundi <--> ils se dirigèrent vers le village,0,,non,non,1, : alabele,duala-français
á́lea-álea,á́lea-álea,,,DN,simple,1,,Nom,2,grave@@@critique,0,,1,dín dibóa la᷇ ndé álea-álea <--> cette maladie est devenue très grave,0,,non,non,0,,duala-français
"ama, am","ama, am",,,DL,simple,1,,Verbe,1,crier très fort,0,,1,mbémbé <--> pleurer très fort,0,,non,non,1, : mádoi,duala-français
amanɛ,amanɛ,,,DL,simple,1,,Verbe,2,répondre@@@consentir,0,,1,baútu baman mba o bola yen ebolo <--> les enofants ont consenti à faire ce travail,0,,non,non,1, : ama,duala-français
"amanɛ, amán","amanɛ, amán",,,DL,simple,1,,Verbe,3,répondre@@@consentir@@@acquiescer,0,,1,amanɛ na mulopo <--> acquiescer la tête,0,,non,non,0,,duala-français
ambí,amb,,í,DL,simple,1,,Adjectif,5,être dur@@@lourd@@@dur@@@difficile@@@sérieux,0,,1,dín lambo lambí <--> cette chose est difficile,0,,non,non,0,,duala-français
ambanɛ,ambanɛ,,,DL,simple,1,,Adjectif,4,un état@@@être dur@@@sévère@@@grave,0,,1,nun múna a mambanɛ dibóa <--> cet enfant a une grave maladie,0,,non,non,0,,duala-français
ámbata,ámbata,,,DL,simple,1,,Verbe,1,appeler,0,,1,nje o mambatano mba e ? <--> pourquoi m'appelle- tu si fort ?,0,,non,non,0,,duala-français
ambedi,ambe,,di,DL,simple,1,,Verbe,2,être sévère@@@dur pour,0,,1,mwanedi ambedi bona bao <--> le chef est sévère avec ses gens,0,,non,non,1, : amba,duala-français
ambisɛ,ambisɛ,,,DL,simple,1,,Verbe,4,durcir@@@rendre sévère@@@dur@@@méchant,0,,1,bána ba dipamaba mambisɛ̀ mule᷆di <--> les enfants désobeissants rendent le maître sévère,0,,non,non,1, : ambisabɛ,duala-français
ana,ana,,,DL,simple,1,,Verbe,3,combattre@@@lutter@@@concourir,0,,1,bwemba bwanabɛ̀ <--> on s'est battu,0,,non,non,1, : anabɛ,duala-français
"áńa, áń","áńa, áń",,,DN,simple,1,,Verbe,1,ecailler,0,,1,súe <--> ecailler le poisson,0,,non,non,1, : wáńa,duala-français
anabɛlɛ,anabɛlɛ,,,DL,simple,1,,Verbe,3,être gouverné@@@administré@@@recevoir un ordre,0,,1,mindi mi manabɛlɛ na banedi <--> les villages sont administrés par les chefs,0,,non,non,1, : anea,duala-français
ananɛ,ananɛ,,,DL,simple,1,,Verbe,3,lutter@@@se battre@@@attaquer,0,,1,ananɛ moto bwemba <--> faire la guerre à,0,,non,non,1, : ana,duala-français
áńanɛan,áńanɛ,,an,DN,simple,1,,Verbe,1,ecailler avec,0,,1,súe diwɛndi <--> ecailller le poisson avec un couteau,0,,non,non,1, : áńa,duala-français
ándí,ánd,,í,DL,simple,1,,Verbe,4,fendre@@@separer@@@exposer@@@expliquer,0,,1,nú múna ándi esál'a ǹyango <--> cet enfant est sorti le premier du ventre de sa mère,0,,non,non,0,,duala-français
anda,anda,,,DL,simple,1,,Verbe,1,acheter,0,,3,na manda dibato <--> j'achète une étoffe@@@bato ba na mawána mambo mabu o don ná mande <--> les hommes amènent leurs affaires au marché pour qu'elles soient achetées@@@dibato di manda abwé'a frank <--> l'étoffe coûte 100 francs,0,,non,non,1, : andabɛ,duala-français
ándanɛ,ándanɛ,,,DL,simple,1,,Verbe,2,se réparer@@@se brouiller,0,,1,ban bato babá bándanɛ <--> ces 2 hommes se sont brouillés,0,,non,non,0,,duala-français
anedi,ane,,di,DL,simple,1,,Verbe,5,commander@@@administrer@@@gouverner@@@dominer@@@ordonner,0,,1,banedi ba manea mindi <--> les chefs administrent les villages,0,,non,non,0,,duala-français
áńeaedi,áńea,,edi,DN,simple,1,,Verbe,1,ecailler pour,0,,1,mba yin súe <--> ecaille moi ces poissons,0,,non,non,1, : áńa,duala-français
ángai,ánga,,i,DL,simple,1,,Verbe,1,frire,0,,1,bíto ba mbanga dá <--> les femmes font frire la nourriture dans l'huile,0,,non,non,0,,duala-français
ángamɛn,ángam,,ɛn,DN,simple,1,,Verbe,3,devoir@@@falloir@@@être obligé,0,,1,"nángamɛn bola ebolo <--> je dois travailler, il faut que je travaille",0,,non,non,0,,duala-français
angɛl,angɛl,,,DL,simple,1,,Nom,1,l'ange,0,,1, <--> c'est l'ange de Dieu,0,,non,non,0,,duala-français
ángilanɛ,ángilanɛ,,,DL,simple,1,,Verbe,1,brandir,0,,1,mángilanɛ pó ná bengúlédí <--> il brandit son coupe-coupe avec une grande rapidité,0,,non,non,1, : ánga,duala-français
angisɛ,angisɛ,,,DL,simple,1,,Verbe,2,secher@@@fumer,0,,1,bato ba músonbó ba mángisɛ bepá o etá <--> les pécheurs fument du poisson sur une claie,0,,non,non,1, : ángisabɛ,duala-français
ángisɛ,ángisɛ,,,DL,simple,1,,Verbe,1,faire frire,0,,1,ǹyango mángisɛ mún'ao makala <--> la mère fait frire des beignets à son enfant,0,,non,non,1, : ángisabɛ,duala-français
angwa,angwa,,,DL,simple,1,,Verbe,3,jeter@@@lancer@@@tirer,0,,5,dále <--> jetter une pierre@@@ngádi <--> tirer (avec un fusil)@@@jangó <--> chasser@@@dísɔ <--> jeter un coup d'oeil@@@myendé <--> marcher vite,0,,non,non,1, : angwabɛ,duala-français
ángwa,ángwa,,,DN,simple,1,,Interjection,4,être fin@@@avisé@@@habile@@@adroit,0,,3,nun moto ángo jíta <--> cet homme est très habile@@@nú múna ágno ó kálati <--> cet enfant est très versé dans les livres@@@dísɔ jángo <--> un oeil perspicace,0,,non,non,0,,duala-français
angwedi,angwe,,di,DL,simple,1,,Verbe,2,jeter@@@lancer,0,,1,angwa <--> lancer à,0,,non,non,1, : angwa,duala-français
ángwɛ,ángwɛ,,,DL,simple,1,,Verbe,2,se jeter@@@sauter,0,,1,mukatí <--> sauter,0,,non,non,1, : ángwa,duala-français
angwɛlɛ,angwɛlɛ,,,DL,simple,1,,Verbe,2,rendre habile@@@adroit,0,,1,nun mule᷆di ángwɛlɛ ban baútu bwâm <--> ce maître a donné une bonne formation à ces enfants,0,,non,non,1, : ángwa,duala-français
"áńisɛ, ou áńsɛ","áńisɛ, ou áńsɛ",,,DN,simple,1,,Verbe,1,faire ecailler,0,,1,ǹyango áńisɛ ngondédi súe <--> la mère a fait ecailler le poisson a la jeune fille,0,,non,non,1, : áńa,duala-français
ánjai,ánja,,i,DL,simple,1,,Interjection,5,sécher@@@déssecher@@@être sec@@@fané@@@aride,0,,1,byádi byánji <--> des feuilles sèches,0,,non,non,0,,duala-français
ansanɛ,ansanɛ,,,DL,simple,1,,Verbe,1,faire se quereller,0,,1,musénja ma bobé mu mansanɛ bewɛndi jíta la ngedi <--> une méchante provocation amène très souvent des querelles,0,,non,non,1,présent-ind : ana,duala-français
ansɛ,ansɛ,,,DL,simple,1,,Verbe,2,provoquer@@@amener une lutte,0,,1,kɔtɛlɛ la njɔm ńai na ńai di timbi jansɛ̀ bilá b'ewodi na bodiman o mbú 1872 <--> toutes sortes de raison ont provoqué la guerre entre les wouri et les bodiman en 1872,0,,non,non,1, : ana,duala-français
ánti,ánti,,,DN,simple,1,,Nom,1,tante,0,,1, <--> je suis une tante,0,,non,non,0,,duala-français
ásam,ásam,,,DL,simple,1,,Verbe,1,être élevé,0,,1,nin njongo násam <--> cette tour est très haute,0,,non,non,0,,duala-français
asɛ,asɛ,,,DL,simple,1,,Verbe,2,élever@@@hausser,0,,1,asɛ dói <--> élever la voix,0,,non,non,0,,duala-français
ásumwɛ̌,ásumwɛ̌,,,DN,simple,1,,Verbe,2,s'éloigner@@@partir,0,,1,bato básumwɛ̌ idiba <--> les hommes sont partis le matin,0,,non,non,0,,duala-français
átai,áta,,i,DN,simple,1,,Verbe,1,essayer de ranimer,0,,1,báti nun muboédi játa na játa <--> ils ont tout fait pour ranimer ce malade,0,,non,non,0,,duala-français
atɛlɛ,atɛlɛ,,,DL,simple,1,,Verbe,2,tourner@@@changer,0,,1,na matɛlɛ malebo mabu misombisɛ <--> je change leurs pleurs en joie,0,,non,non,0,,duala-français
átɛlɛ̌,átɛlɛ̌,,,DN,simple,1,,Verbe,3,se tourner@@@se changer@@@se convertir,0,,1,na mátɛlɛ na bobé bam <--> j'abandonne mon péché,0,,non,non,0,,duala-français
atmakása,atmakása,,,DL,simple,1,,Nom,1,le crochet,0,,1,ngondédi i mokwa <--> les jeunes filles apprenent à crocheter,0,,non,non,0,,duala-français
ayō,ayō,,,DL,simple,1,,Nom,3,la douleur@@@l'etonnement@@@la commisération,0,,1,ayō mba e ! <--> malheur à moi !,0,,non,non,0,,duala-français
babá,babá,,,DN,simple,1,,Verbe,3,presser@@@ramasser@@@nettoyer,0,,2,ebango <--> presser une plaie@@@múlá na tangá día <--> ramasser de l'huile,0,,non,non,1, : bábabɛ,duala-français
"bá, bái","bá, bái",,,DN,simple,1,,Verbe,1,epouser,0,,2,móme a maba múto <--> l'homme épouse une femme@@@múto ná babábɛ móme <--> la femme épouse un homme (litt. : est épousée par),0,,non,non,1, : bábɛ,duala-français
bábanɛan,bábanɛ,,an,DN,simple,1,,Verbe,1,épouser des femmes l'une après l'autre,0,,1,nu moto a mabábanɛ bíto jíta <--> cet homme épouse beaucoup de femmes,0,,non,non,0,,duala-français
bábeaedi,bábea,,edi,DN,simple,1,,Verbe,1,nettoyer à,0,,1,bábea mba yen ebango <--> nettoie-moi cette plaie,0,,non,non,0,,duala-français
bábisɛ,bábisɛ,,,DN,simple,1,,Verbe,2,faire presser@@@faire nettoyer,0,,1,bábisɛ ba dín dá <--> chauffe-moi cette nourriture,0,,non,non,0,,duala-français
"bádidí, ná","bádidí, ná",,,DN,simple,1,,Nom,2,la force@@@la violence,0,,1,dípa moto ná <--> frapper violemment,0,,non,non,0,,duala-français
bádumɛyɛmedi,bádumɛyɛ,,medi,DN,simple,1,,Verbe,2,se courber@@@se baisser,0,,1,di ówas'a mukokó <--> nous nous sommes baissés sous un tronc d'arbre,0,,non,non,0,,duala-français
"báí, ná","báí, ná",,,DN,simple,1,,Nom,1,la force,0,,1,a dípi mo dibumbe ó láma ná <--> il lui a donné une giffle sur sur la joue de toute sa force,0,,non,non,0,,duala-français
báisanɛ,báisanɛ,,,DN,simple,1,,Verbe,1,s'interroger mutuellement,0,,1,bato ba mo na nune <--> ils s'interrogèrent mutuellement,0,,non,non,1, : báisɛ,duala-français
báisɛ,báisɛ,,,DN,simple,1,,Verbe,3,demander@@@questionner@@@interroger,0,,2,myúedi <--> poser une question@@@ná mabáisɛ wa nga wémedi <--> je te demande si tu acceptes,0,,non,non,1, : báisabɛ,duala-français
bákabɛlɛ,bákabɛlɛ,,,DN,simple,1,,Verbe,1,être chargé de qch,0,,1,ná bákabɛlɛ ebolo <--> j'ai été chargé d'un travail,0,,non,non,1, : bákɛ,duala-français
bákɛyɛ,bákɛyɛ,,,DN,simple,1,,Verbe,1,confier à,0,,1,mba nu mu᷇tu dín dibómba <--> confie pour moi ce paquet à ce garçon,0,,non,non,0,,duala-français
bákisɛ,bákisɛ,,,DN,simple,1,,Verbe,1,faire approcher,0,,1, <--> elle a fait rapprocher sa marmite,0,,non,non,1, : bákɛ,duala-français
bakó,bakó,,,DN,simple,1,,Nom,1,les pygmées,0,,1, <--> ces hommes sont des pygmées,0,,non,non,0,,duala-français
bakɔm'bongo,bakɔm'bongo,,,DN,simple,1,,Verbe,2,guider@@@piloter,0,,1,"janda la bɔlɔ di titi ndutu, ndé <--> acheter une pirogue n'est pas facile, mais la diriger",0,,non,non,2, : bakɔp@@@ : m'bongo,duala-français
bakongo,bakongo,,,DN,simple,1,,Nom,1,poisson de la côte maritime de kribi,0,,1, <--> il y'a plein de poisson sur la côte maritime de kribi,0,,non,non,0,,duala-français
bákwao,bákwa,,o,DN,simple,1,,Verbe,2,enlever la coulpe par un jugement@@@pronnoncer un jugement,0,,2,mwanedi a mawaka myambo <--> le chef juge les palabres@@@muká mu bakwabɛ bobé <--> l'affaire a été mal jugée,0,,non,non,3, : bakwabɛ@@@ : bákɛ@@@ : báwa,duala-français
bakweaedi,bakwea,,edi,DN,simple,1,,Verbe,1,juger,0,,2,mba bon bwambo <--> juge moi cette affaire@@@a bakwabalɛ muká ma bobé <--> il a été mal jugé,0,,non,non,1, : bakwabɛlɛ,duala-français
bálamɛam,bálamɛ,,am,DN,simple,1,,Verbe,2,se baisser@@@se tenir courbé,0,,1,moto a mabálamɛ ó jama besua <--> on se tient baisser pour commencer les luttes,0,,non,non,0,,duala-français
bálamɛyɛedi,bálamɛyɛ,,edi,DN,simple,1,,Verbe,2,se tenir courbé@@@baissé devant quelque chose,0,,1,mot'a bilà a mabálamɛyɛ basíngedi o jeka lobɔ́n <--> le guerrier se tient baissé devant l'ennemi pour éviter les balles,0,,non,non,1, : balamɛ,duala-français
bálanɛan,bálanɛ,,an,DN,simple,1,,Verbe,1,emprunté,0,,1,a balán mba mɔní <--> il m'a emprunté de l'argent,0,,non,non,1, : bálɛ,duala-français
bálɛ,bálɛ,,,DN,simple,1,,Verbe,2,faire épouser@@@donner une femme en mariage,0,,1,sángo a bálɛ mún'ao múto <--> le père a procuré une femme à son fils,0,,non,non,1, : bálabɛ,duala-français
báleyɛ,báleyɛ,,,DN,simple,1,,Verbe,1,emprunter,0,,1,mɔní mu bálabɛlɛ mba <--> l'argent m'a été prêté,0,,non,non,1, : bálabɛlɛ,duala-français
bam,bam,,,DN,simple,2,ná,Adverbe,3,entierement@@@complètement@@@intégralement,0,,2,na bɔli béma bɛ́sɛ ná bam <--> je lui ai versé la dote integralement@@@é bɔ́i ná <--> c'est complètement terminé,0,,non,non,0,,duala-français
bámbamɛam,bámbamɛ,,am,DN,simple,1,,Verbe,2,être épais@@@aplati,0,,1,mpemba mu bámbamɛ mɔ <--> son nez est aplati,0,,non,non,1, : bámba,duala-français
bambanɛlɛ,bambanɛlɛ,,,DN,simple,1,,Verbe,1,charger l'un de l'autre,0,,1,bińɔ́ bambanɛlɛ myu᷆na <--> charger-vous des fardeaux les uns des autres,0,,non,non,1, : bambɛlɛ,duala-français
bambɛ,bambɛ,,,DN,simple,1,,Verbe,6,porter@@@emporter@@@entraîner@@@dérouler@@@déconcerter@@@enduire en erreur,0,,1,muto a mabambɛ esánjá <--> la femme porte une corbeille,0,,non,non,1, : bambabɛ,duala-français
bambɛlɛ,bambɛlɛ,,,DN,simple,1,,Verbe,2,charger@@@mettre sur,0,,1,mba mu᷇na o makata <--> il m'a mis la charge sur les épaules,0,,non,non,1, : bambabɛlɛ,duala-français
bámbɛlɛ,bámbɛlɛ,,,DN,simple,1,,Verbe,1,aplatir,0,,1,múto a ̰ myɔ́ndɔ́ ó janga mɔ <--> la femme a aplati le manioc pour le frire,0,,non,non,1, : bámba,duala-français
